Parsing alignment rod_subt1_mt12cp ... ... 
Length alignment: 7366
Number of taxa: 630
Taxon: acomys_cahirinus | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: microtus_fortis_fortis | Num gaps: 174 | Missing taxon?: N | % Missing data: 2.36220472440945
Taxon: microtus_gerbei | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_guatemalensis | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_guentheri | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: microtus_irani | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_kikuchii | Num gaps: 172 | Missing taxon?: N | % Missing data: 2.33505294596796
Taxon: microtus_kirgisorum | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_levis | Num gaps: 174 | Missing taxon?: N | % Missing data: 2.36220472440945
Taxon: microtus_liechtensteini | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_limnophilus | Num gaps: 5780 | Missing taxon?: N | % Missing data: 78.4686396959001
Taxon: microtus_longicaudus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_lusitanicus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_majori | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_maximowiczii | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_mexicanus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_middendorffii | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_miurus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_mongolicus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: microtus_montanus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_montebelli | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_multiplex | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_oaxacensis | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_obscurus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_ochrogaster | Num gaps: 174 | Missing taxon?: N | % Missing data: 2.36220472440945
Taxon: microtus_oeconomus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_oregoni | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_paradoxus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_pennsylvanicus | Num gaps: 6166 | Missing taxon?: N | % Missing data: 83.7089329351073
Taxon: microtus_pinetorum | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_pyrenaicus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_quasiater | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_richardsoni | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_sachalinensis | Num gaps: 6626 | Missing taxon?: N | % Missing data: 89.9538419766495
Taxon: microtus_savii | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_schelkovnikovi | Num gaps: 6786 | Missing taxon?: N | % Missing data: 92.1259842519685
Taxon: microtus_socialis | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_subterraneus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_tatricus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_thomasi | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_townsendii | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_transcaspicus | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: microtus_umbrosus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: microtus_xanthognathus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: monticolomys_koopmani | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: myodes_andersoni | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: myodes_californicus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: myodes_centralis~ | Num gaps: 6620 | Missing taxon?: N | % Missing data: 89.872386641325
Taxon: myodes_gapperi | Num gaps: 6160 | Missing taxon?: N | % Missing data: 83.6274775997828
Taxon: myodes_glareolus | Num gaps: 174 | Missing taxon?: N | % Missing data: 2.36220472440945
Taxon: myodes_regulus | Num gaps: 174 | Missing taxon?: N | % Missing data: 2.36220472440945
Taxon: myodes_rex | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: myodes_rufocanus~ | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: myodes_rufocanus_bedfordiae | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: myodes_rutilus | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: myospalax_aspalax | Num gaps: 158 | Missing taxon?: N | % Missing data: 2.14499049687755
Taxon: myospalax_psilurus | Num gaps: 156 | Missing taxon?: N | % Missing data: 2.11783871843606
Taxon: nannospalax_ceyhanus | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: nannospalax_ehrenbergi | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: nannospalax_ehrenbergi_aegyptiacus | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: nannospalax_galili | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: nannospalax_golani | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: nannospalax_judaei | Num gaps: 168 | Missing taxon?: N | % Missing data: 2.28074938908499
Taxon: nannospalax_leucodon | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: nannospalax_leucodon_hungaricus | Num gaps: 6188 | Missing taxon?: N | % Missing data: 84.0076024979636
Taxon: nannospalax_leucodon_montanosyrmiensis | Num gaps: 6188 | Missing taxon?: N | % Missing data: 84.0076024979636
Taxon: nannospalax_leucodon_srebarnensis | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: nannospalax_leucodon_transsylvanicus | Num gaps: 6192 | Missing taxon?: N | % Missing data: 84.0619060548466
Taxon: nannospalax_nehringi | Num gaps: 5978 | Missing taxon?: N | % Missing data: 81.1566657616074
Taxon: nannospalax_nehringi_xanthodon | Num gaps: 6736 | Missing taxon?: N | % Missing data: 91.4471897909313
Taxon: napaeozapus_insignis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: napaeozapus_insignis_abietorum | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: napaeozapus_insignis_frutectanus | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: napaeozapus_insignis_roanensis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: napaeozapus_insignis_saguenayensis | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: neodon_clarkei | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: neodon_fuscus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: neodon_irene | Num gaps: 174 | Missing taxon?: N | % Missing data: 2.36220472440945
Taxon: neodon_juldaschi | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: neodon_juldaschi_carruthersi | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: neodon_leucurus | Num gaps: 6792 | Missing taxon?: N | % Missing data: 92.207439587293
Taxon: neodon_sikimensis | Num gaps: 5780 | Missing taxon?: N | % Missing data: 78.4686396959001
Taxon: neofiber_alleni | Num gaps: 6620 | Missing taxon?: N | % Missing data: 89.872386641325
Taxon: neotoma_albigula | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_albigula_melanura | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_albigula_seri | Num gaps: 6814 | Missing taxon?: N | % Missing data: 92.5061091501493
Taxon: neotoma_albigula_sheldoni | Num gaps: 6818 | Missing taxon?: N | % Missing data: 92.5604127070323
Taxon: neotoma_albigula_varia | Num gaps: 6816 | Missing taxon?: N | % Missing data: 92.5332609285908
Taxon: neotoma_albigula_venusta | Num gaps: 6816 | Missing taxon?: N | % Missing data: 92.5332609285908
Taxon: neotoma_bryanti | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_cinerea | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_devia | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_ferruginea | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: neotoma_ferruginea_chamula | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_ferruginea_vulcani | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_floridana | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_fuscipes | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_goldmani | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_isthmica~ | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_lepida~ | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_lepida_insularis | Num gaps: 6650 | Missing taxon?: N | % Missing data: 90.2796633179473
Taxon: neotoma_leucodon | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_macrotis | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_magister | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_mexicana | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotoma_mexicana_distincta | Num gaps: 6612 | Missing taxon?: N | % Missing data: 89.7637795275591
Taxon: neotoma_mexicana_tenicauda | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_micropus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_nelsoni | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: neotoma_picta | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: neotoma_stephensi | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: neotomodon_alstoni | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: nesomys_audeberti | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: nesomys_rufus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: nyctomys_sumichrasti | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: nyctomys_sumichrasti_colimensis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: nyctomys_sumichrasti_decolorus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: nyctomys_sumichrasti_florencei | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: nyctomys_sumichrasti_salvini | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: ochrotomys_nuttalli | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: ochrotomys_nuttalli_aureolus | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: ondatra_zibethicus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: onychomys_arenicola | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: onychomys_leucogaster | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: onychomys_torridus | Num gaps: 6098 | Missing taxon?: N | % Missing data: 82.7857724680967
Taxon: orthogeomys_cavator | Num gaps: 5636 | Missing taxon?: N | % Missing data: 76.5137116481129
Taxon: orthogeomys_cherriei | Num gaps: 5578 | Missing taxon?: N | % Missing data: 75.7263100733098
Taxon: orthogeomys_dariensis | Num gaps: 5638 | Missing taxon?: N | % Missing data: 76.5408634265544
Taxon: orthogeomys_grandis~ | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: orthogeomys_heterodus | Num gaps: 5638 | Missing taxon?: N | % Missing data: 76.5408634265544
Taxon: orthogeomys_hispidus | Num gaps: 5578 | Missing taxon?: N | % Missing data: 75.7263100733098
Taxon: orthogeomys_lanius | Num gaps: 5636 | Missing taxon?: N | % Missing data: 76.5137116481129
Taxon: orthogeomys_matagalpae | Num gaps: 5636 | Missing taxon?: N | % Missing data: 76.5137116481129
Taxon: orthogeomys_thaeleri | Num gaps: 5636 | Missing taxon?: N | % Missing data: 76.5137116481129
Taxon: orthogeomys_underwoodi | Num gaps: 5580 | Missing taxon?: N | % Missing data: 75.7534618517513
Taxon: osgoodomys_banderanus | Num gaps: 6150 | Missing taxon?: N | % Missing data: 83.4917187075753
Taxon: otonyctomys_hatti | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: ototylomys_phyllotis | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: pappogeomys_bulleri | Num gaps: 5578 | Missing taxon?: N | % Missing data: 75.7263100733098
Taxon: paradipus_ctenodactylus | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: pedetes_capensis | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: pedetes_capensis_surdaster | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: perognathus_alticolus | Num gaps: 6142 | Missing taxon?: N | % Missing data: 83.3831115938094
Taxon: perognathus_amplus | Num gaps: 6142 | Missing taxon?: N | % Missing data: 83.3831115938094
Taxon: perognathus_fasciatus | Num gaps: 6142 | Missing taxon?: N | % Missing data: 83.3831115938094
Taxon: perognathus_flavescens | Num gaps: 5112 | Missing taxon?: N | % Missing data: 69.3999456964431
Taxon: perognathus_apache | Num gaps: 6176 | Missing taxon?: N | % Missing data: 83.8446918273147
Taxon: perognathus_flavus | Num gaps: 4672 | Missing taxon?: N | % Missing data: 63.4265544393158
Taxon: perognathus_inornatus | Num gaps: 6146 | Missing taxon?: N | % Missing data: 83.4374151506924
Taxon: perognathus_longimembris | Num gaps: 5114 | Missing taxon?: N | % Missing data: 69.4270974748846
Taxon: perognathus_merriami | Num gaps: 5112 | Missing taxon?: N | % Missing data: 69.3999456964431
Taxon: perognathus_parvus | Num gaps: 5112 | Missing taxon?: N | % Missing data: 69.3999456964431
Taxon: perognathus_mollipilosus | Num gaps: 6900 | Missing taxon?: N | % Missing data: 93.6736356231333
Taxon: peromyscus_attwateri | Num gaps: 6196 | Missing taxon?: N | % Missing data: 84.1162096117296
Taxon: peromyscus_aztecus | Num gaps: 6094 | Missing taxon?: N | % Missing data: 82.7314689112137
Taxon: peromyscus_aztecus_evides | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_aztecus_oaxacensis~ | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_beatae | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_beatae_sacarensis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_boylii_glasselli | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_boylii_rowleyi | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_boylii_utahensis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_californicus | Num gaps: 6094 | Missing taxon?: N | % Missing data: 82.7314689112137
Taxon: peromyscus_californicus_insignis | Num gaps: 6856 | Missing taxon?: N | % Missing data: 93.0762964974206
Taxon: peromyscus_caniceps | Num gaps: 6902 | Missing taxon?: N | % Missing data: 93.7007874015748
Taxon: peromyscus_collatus | Num gaps: 6902 | Missing taxon?: N | % Missing data: 93.7007874015748
Taxon: peromyscus_crinitus~ | Num gaps: 6094 | Missing taxon?: N | % Missing data: 82.7314689112137
Taxon: peromyscus_crinitus_stephensi | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: peromyscus_dickeyi | Num gaps: 6902 | Missing taxon?: N | % Missing data: 93.7007874015748
Taxon: peromyscus_difficilis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_difficilis_amplus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: peromyscus_difficilis_saxicola | Num gaps: 6610 | Missing taxon?: N | % Missing data: 89.7366277491176
Taxon: peromyscus_eremicus | Num gaps: 5652 | Missing taxon?: N | % Missing data: 76.7309258756449
Taxon: peromyscus_eva | Num gaps: 6900 | Missing taxon?: N | % Missing data: 93.6736356231333
Taxon: peromyscus_fraterculus | Num gaps: 6900 | Missing taxon?: N | % Missing data: 93.6736356231333
Taxon: peromyscus_furvus | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: peromyscus_gossypinus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_grandis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_gratus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_gratus_gentilis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_gratus_zapotecae | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_guatemalensis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_gymnotis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_hooperi | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_hylocetes | Num gaps: 6094 | Missing taxon?: N | % Missing data: 82.7314689112137
Taxon: peromyscus_interparietalis | Num gaps: 6900 | Missing taxon?: N | % Missing data: 93.6736356231333
Taxon: peromyscus_keeni | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_leucopus | Num gaps: 1628 | Missing taxon?: N | % Missing data: 22.1015476513712
Taxon: peromyscus_levipes | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_levipes_ambiguus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_maniculatus | Num gaps: 6094 | Missing taxon?: N | % Missing data: 82.7314689112137
Taxon: peromyscus_maniculatus_anacapae | Num gaps: 6920 | Missing taxon?: N | % Missing data: 93.9451534075482
Taxon: peromyscus_maniculatus_bairdii | Num gaps: 5682 | Missing taxon?: N | % Missing data: 77.1382025522672
Taxon: peromyscus_maniculatus_blandus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_maniculatus_coolidgei | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_maniculatus_elusus | Num gaps: 6952 | Missing taxon?: N | % Missing data: 94.379581862612
Taxon: peromyscus_maniculatus_gambelli | Num gaps: 6166 | Missing taxon?: N | % Missing data: 83.7089329351073
Taxon: peromyscus_maniculatus_pallescens | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: peromyscus_maniculatus_santacruzae | Num gaps: 6920 | Missing taxon?: N | % Missing data: 93.9451534075482
Taxon: peromyscus_maniculatus_sonoriensis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_mayensis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_megalops | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_melanocarpus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_melanophrys | Num gaps: 6094 | Missing taxon?: N | % Missing data: 82.7314689112137
Taxon: peromyscus_melanophrys_xenurus | Num gaps: 6856 | Missing taxon?: N | % Missing data: 93.0762964974206
Taxon: peromyscus_melanotis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_merriami | Num gaps: 6900 | Missing taxon?: N | % Missing data: 93.6736356231333
Taxon: peromyscus_mexicanus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_nicaraguae | Num gaps: 6624 | Missing taxon?: N | % Missing data: 89.926690198208
Taxon: peromyscus_salvadorensis | Num gaps: 6624 | Missing taxon?: N | % Missing data: 89.926690198208
Taxon: peromyscus_tropicalis | Num gaps: 6624 | Missing taxon?: N | % Missing data: 89.926690198208
Taxon: peromyscus_nasutus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_nudipes | Num gaps: 6626 | Missing taxon?: N | % Missing data: 89.9538419766495
Taxon: peromyscus_ochraventer | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_pectoralis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_pectoralis_laceianus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_perfulvus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_polionotus | Num gaps: 6098 | Missing taxon?: N | % Missing data: 82.7857724680967
Taxon: peromyscus_polionotus_allophrys | Num gaps: 6860 | Missing taxon?: N | % Missing data: 93.1306000543036
Taxon: peromyscus_polionotus_ammobates | Num gaps: 6860 | Missing taxon?: N | % Missing data: 93.1306000543036
Taxon: peromyscus_polionotus_leucocephalus | Num gaps: 6856 | Missing taxon?: N | % Missing data: 93.0762964974206
Taxon: peromyscus_polionotus_niveiventris | Num gaps: 6122 | Missing taxon?: N | % Missing data: 83.1115938093945
Taxon: peromyscus_polionotus_peninsularis | Num gaps: 6882 | Missing taxon?: N | % Missing data: 93.4292696171599
Taxon: peromyscus_polionotus_phasma | Num gaps: 6130 | Missing taxon?: N | % Missing data: 83.2202009231605
Taxon: peromyscus_polionotus_rhoadsi | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: peromyscus_polionotus_subgriseus | Num gaps: 6098 | Missing taxon?: N | % Missing data: 82.7857724680967
Taxon: peromyscus_polionotus_sumneri | Num gaps: 6860 | Missing taxon?: N | % Missing data: 93.1306000543036
Taxon: peromyscus_polionotus_trissyllepsis | Num gaps: 6882 | Missing taxon?: N | % Missing data: 93.4292696171599
Taxon: peromyscus_schmidlyi | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_sejugis | Num gaps: 6916 | Missing taxon?: N | % Missing data: 93.8908498506652
Taxon: peromyscus_simulus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_slevini | Num gaps: 6900 | Missing taxon?: N | % Missing data: 93.6736356231333
Taxon: peromyscus_spicilegus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_stephani | Num gaps: 6142 | Missing taxon?: N | % Missing data: 83.3831115938094
Taxon: peromyscus_stirtoni | Num gaps: 6662 | Missing taxon?: N | % Missing data: 90.4425739885963
Taxon: peromyscus_truei | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_truei_comanche | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_truei_montipinoris | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_winkelmanni | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: peromyscus_yucatanicus | Num gaps: 7366 | Missing taxon?: Y | % Missing data: 100
Taxon: peromyscus_zarhynchus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: phenacomys_intermedius | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: phodopus_campbelli | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: phodopus_roborovskii | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: phodopus_sungorus | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: podomys_floridanus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: proedromys_bedfordi | Num gaps: 6606 | Missing taxon?: N | % Missing data: 89.6823241922346
Taxon: proedromys_liangshanensis | Num gaps: 172 | Missing taxon?: N | % Missing data: 2.33505294596796
Taxon: prometheomys_schaposchnikowi | Num gaps: 6608 | Missing taxon?: N | % Missing data: 89.7094759706761
Taxon: pygeretmus_pumilio~ | Num gaps: 6622 | Missing taxon?: N | % Missing data: 89.8995384197665
Taxon: reithrodontomys_bakeri | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_brevirostris | Num gaps: 6664 | Missing taxon?: N | % Missing data: 90.4697257670377
Taxon: reithrodontomys_chrysopsis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_creper | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_dariensis | Num gaps: 6664 | Missing taxon?: N | % Missing data: 90.4697257670377
Taxon: reithrodontomys_fulvescens | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_gracilis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_hirsutus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_humulis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_megalotis | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_mexicanus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_microdon | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_montanus | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
Taxon: reithrodontomys_raviventris | Num gaps: 6604 | Missing taxon?: N | % Missing data: 89.6551724137931
